Fastest lap time,Lap times,Top Speed,Number_Collisions,Number_laps
26.37028217315674,28.175539016723633,6.255747706975012,0,11
,26.762973070144653,,,
,26.734982013702393,,,
,27.00556492805481,,,
,26.597134828567505,,,
,26.981756925582886,,,
,26.378167152404785,,,
,27.34102702140808,,,
,26.37028217315674,,,
,26.68402910232544,,,
,27.09468913078308,,,
