Fastest lap time,Lap times,Top Speed,Number_Collisions,Number_laps
53.16193389892578,54.34853410720825,3.2732562657148927,0,5
,54.426636934280396,,,
,54.280344009399414,,,
,54.62141990661621,,,
,53.16193389892578,,,
