Fastest lap time,Lap times,Top Speed,Number_Collisions,Number_laps
25.842386960983276,27.581634998321533,6.524697714008586,1,11
,25.842386960983276,,,
,26.627625942230225,,,
,25.91118288040161,,,
,25.897977828979492,,,
,29.642313957214355,,,
,26.04920220375061,,,
,26.360673904418945,,,
,27.046591997146606,,,
,25.955688953399658,,,
,26.535745859146118,,,
