Fastest lap time,Lap times,Top Speed,Number_Collisions,Number_laps
25.916160106658936,26.96327018737793,6.50468236733438,0,11
,26.297332048416138,,,
,26.180824995040894,,,
,26.175699949264526,,,
,26.485027074813843,,,
,26.24917507171631,,,
,26.577948093414307,,,
,25.916160106658936,,,
,26.715407133102417,,,
,26.523076057434082,,,
,27.163525104522705,,,
