Fastest lap time,Lap times,Top Speed,Number_Collisions,Number_laps
26.322877883911133,28.259145975112915,6.300335106736963,0,11
,27.554744958877563,,,
,26.764859914779663,,,
,27.259485960006714,,,
,27.120869159698486,,,
,26.93900203704834,,,
,26.416678190231323,,,
,26.935237884521484,,,
,26.71952795982361,,,
,26.322877883911133,,,
,26.875854969024658,,,
