Fastest lap time,Lap times,Top Speed,Number_Collisions,Number_laps
26.15255093574524,27.7167489528656,6.275560840604459,0,11
,26.498625993728638,,,
,26.892157077789307,,,
,27.073004961013794,,,
,26.847980976104736,,,
,26.672571897506714,,,
,26.15255093574524,,,
,26.91693377494812,,,
,27.290279865264893,,,
,26.945530891418457,,,
,26.60609722137451,,,
