Fastest lap time,Lap times,Top Speed,Number_Collisions,Number_laps
26.50803518295288,27.400396823883057,6.326842935884537,0,11
,26.93165397644043,,,
,26.76837992668152,,,
,26.50803518295288,,,
,26.568916082382202,,,
,26.65242600440979,,,
,26.823456048965454,,,
,27.15130090713501,,,
,26.823985815048218,,,
,26.84986901283264,,,
,27.053945064544678,,,
