Fastest lap time,Lap times,Top Speed,Number_Collisions,Number_laps
26.504634141921997,27.755853176116943,6.168424046759154,0,11
,27.206502199172974,,,
,26.82493495941162,,,
,26.934475898742676,,,
,26.504634141921997,,,
,27.334717988967896,,,
,26.975696086883545,,,
,26.938010931015015,,,
,26.857540130615234,,,
,26.86732292175293,,,
,27.267746925354004,,,
