9.5550909096,7.9085717283,2.2390149723
9.5195275989,7.9630092812,2.2661699753
9.4834376425,7.9947417552,2.2913630216
9.466030903,8.0021694787,2.3020118054
9.4187715958,8.0469883921,2.3157078789
9.3829700617,8.1127127957,2.3303488258
9.3774511164,8.1277890599,2.3369797855
9.3352965989,8.1503515754,2.3414536228
9.3205402881,8.1520234249,2.342173399
9.3148146285,8.1578760154,2.3438396892
9.2854049214,8.1604959879,2.3410553224
9.2302753712,8.2117259945,2.3581753855
9.1581187275,8.276213126,2.3678946784
9.1126541744,8.3266304022,2.3804715009
9.0916043238,8.356812649,2.3879559125
9.0469799778,8.3826117149,2.3940720996
8.967801937,8.4048896272,2.4262110313
8.8954501624,8.4263729972,2.4327019514
8.832258134,8.4663973641,2.4523010435
8.8121418293,8.4627396703,2.4801761202
8.7900215032,8.4586614777,2.4782507125
8.7594400937,8.471705325,2.5075075133
8.7107676175,8.5085051788,2.5498873185
8.6514791923,8.5482845133,2.5780448918
8.6182322866,8.5814720411,2.6161099032
8.5764452788,8.6086732721,2.6247748161
8.5544652046,8.6204654842,2.6308981726
8.505819887,8.6221758826,2.6384814963
8.4494189352,8.6311694454,2.6504497044
8.3942045922,8.6566852669,2.6810533191
8.33578654,8.6467733565,2.712721794
8.2989223166,8.6560396422,2.7234302707
8.2432785526,8.7031960626,2.7508285197
8.1810282993,8.7352324046,2.753005547
8.1469156659,8.7404106625,2.7473184913
8.0719080443,8.779028297,2.7800233121
8.0402659676,8.7707598591,2.7905973569
8.0099335118,8.7798187237,2.8049473125
7.9666251653,8.7954618787,2.8114376763
7.8920232823,8.8208799938,2.8311217319
7.8190718684,8.8365665547,2.8476980766
7.7618114286,8.8375913432,2.8667551383
7.7292263845,8.834475875,2.877201057
7.7103927614,8.8307782962,2.8777188664
7.6816958015,8.8322823359,2.879746607
7.6117927315,8.8654880912,2.9032919922
7.5205987264,8.8698160709,2.9183809361
7.4763171026,8.8748521912,2.9411437318
7.4301344599,8.8761121692,2.9404987894
7.3922413693,8.8890511668,2.9270070285
7.321946922,8.8900358418,2.9474663048
7.2575476511,8.909967675,2.970018
7.2122862926,8.9247877397,2.9911701803
7.1904128921,8.9360067308,2.995268005
7.1502075646,8.9314051146,3.0046753727
7.0842342041,8.9252524781,3.0186399345
7.0274098926,8.9160845892,3.0282425374
6.9457983937,8.9120758888,3.0295696849
6.8968082319,8.9171238868,3.0157376872
6.8719733105,8.9210213902,3.0156330322
6.8154279926,8.9261263393,2.9993572364
6.7488860432,8.9333463889,3.0118956096
6.6866823749,8.9436986011,2.998946546
6.5845863239,8.9549116004,3.0142820953
6.4739881642,8.9524355412,3.0315806417
6.432291878,8.9682855396,3.0465623716
6.3906871023,8.9984375732,3.0685821905
6.3741169331,9.0192716611,3.0748267038
6.3374824924,9.0078869656,3.0821124127
6.2678305089,9.0246471903,3.0759344537
6.207281583,9.0422249968,3.0755997472
6.164154612,9.0530061931,3.0634771502
6.114804111,9.066056427,3.0672300879
6.0779791566,9.0710176973,3.0769637045
5.9789639546,9.0756694267,3.0667533135
5.9323718574,9.0902798788,3.0769143669
5.8242875517,9.0773436537,3.0890469933
5.8046442556,9.0864684027,3.0803301408
5.7760465797,9.0937680907,3.0821602416
5.7292056446,9.1031714296,3.0685618358
5.6538706176,9.1201758352,3.0770221021
5.6052128971,9.1255994948,3.0792176411
5.5658022858,9.1080225164,3.087352578
5.5698923613,9.0865300471,3.1026456876
5.572415953,9.0504116814,3.0886043562
5.4918671613,9.0493253367,3.097755905
5.4419606426,9.040204552,3.1063179781
5.3490734592,9.0379037128,3.1199713889
5.3221089579,9.0328343462,3.1058153079
5.2715916342,9.0388875626,3.0946272991
5.1756905287,9.0469525557,3.0958520047
5.128757968,9.0397167468,3.0914047201
5.0529680766,9.0441200763,3.0942663434
4.9938467634,9.0381702065,3.1058479432
4.9009710163,9.0382203708,3.1187118744
4.8094067847,9.0502608171,3.1324760074
4.7302627639,9.0725912271,3.1398109379
4.6567220375,9.056584466,3.113247818
4.6198558401,9.0476291387,3.1220189286
4.5596332244,9.0433082945,3.1212342117
4.4941054769,9.0711802113,-3.1408500921
4.4032873288,9.0765049435,-3.1254794028
4.2936569015,9.0959661933,-3.1342768583
4.2662746513,9.0811568863,3.1197844488
4.2499058079,9.0702911341,3.1167875532
4.215742989,9.077059083,3.1051113588
4.1520197197,9.0803233876,3.1106095185
4.0402019478,9.0840328711,3.1123984167
3.9951144588,9.0731833881,3.1083754335
3.9545964106,9.0630218178,3.1081772034
3.9466796352,9.0595841756,3.1231948779
3.888202825,9.0584880919,3.1035504101
3.8174850128,9.0535193477,3.1141334439
3.7338159457,9.0639421266,3.1321438768
3.6979717702,9.0591812692,3.1146002523
3.6544519313,9.0559869648,3.1144277439
3.6135217522,9.0675762089,3.1286657564
3.515764685,9.0929293814,-3.1364095821
