12.410919487237685,12.410919487237685
10.180244016983016,24.821838974475369
15.07318767184165,39.895026646317021
12.410919487237685,12.410919487237685
10.638340066538683,24.821838974475369
16.150815994366585,40.972654968841951
23.42992149132694,64.402576460168888
25.628233086174561,90.030809546343448
26.120287000207895,116.15109654655134
12.410919487237685,12.410919487237685
10.403099532924161,24.821838974475369
15.427420577622268,40.249259552097641
23.285267587092207,63.534527139189848
25.533053630221104,89.067580769410952
25.841133685665035,114.90871445507599
24.240853320900634,140.74984814074102
23.330329368861971,166.59098182640605
12.410919487237685,12.410919487237685
10.452837930317589,24.821838974475369
15.603334478252796,40.425173452728167
23.340778764083279,63.765952216811442
25.051592901497891,88.81754511830934
25.138029537256596,113.95557465556594
24.45858695286671,139.09360419282254
24.367192361191194,164.23163373007912
22.453409177039383,189.36966326733571
12.410919487237685,12.410919487237685
10.507458037126224,24.821838974475369
16.789410486845188,41.611249461320554
23.632284183155488,65.243533644476045
25.457073181719348,90.700606826195397
25.539148388649743,116.23975521484513
23.536211695403942,141.77890360349488
24.055731047497485,167.31805199214463
12.410919487237685,12.410919487237685
10.712823055622252,24.821838974475369
17.379989164881156,42.201828139356522
23.912710719940748,66.114538859297269
25.583877517550256,91.698416376847518
25.576217881362428,117.28229389439778
23.4013969879874,142.86617141194805
12.410919487237685,12.410919487237685
10.167231056978462,24.821838974475369
13.985034815997787,38.806873790473155
12.410919487237685,12.410919487237685
10.656177514534969,24.821838974475369
15.44215390030185,40.263992874777216
23.245101427957859,63.509094302735079
24.877450840008862,88.386545142743941
25.103766708089605,113.49031185083355
23.941515224400046,138.59407855892314
24.059334523735956,163.69784526701275
12.410919487237685,12.410919487237685
10.160143149721168,24.821838974475369
15.809797932588671,40.631636907064042
23.406655444146242,64.038292351210288
25.050306332068615,89.088598683278903
25.504887019933115,114.59348570321202
25.234891096410074,140.09837272314513
12.410919487237685,12.410919487237685
10.293875224143244,24.821838974475369
16.272088866849234,41.0939278413246
23.788058756276055,64.881986597600658
24.450544749514336,89.332531347114994
24.497542256319107,113.8300736034341
